sex,age,yrsexp,salary,regions
2,46,23.0,24000.0,Central
2,32,8.0,30000.0,Central
2,41,22.0,43000.0,Eastern
2,42,15.0,21000.0,Central
2,35,17.0,47000.0,Pacific
2,38,20.0,48000.0,Central
2,40,13.0,30000.0,Mountain
2,33,10.0,30000.0,Mountain
2,41,15.0,47000.0,Central
2,52,25.0,42000.0,Central
2,58,24.0,10400.0,Central
2,25,6.0,27000.0,Mountain
2,36,17.0,30000.0,Mountain
2,45,25.0,18000.0,Central
2,25,7.0,22000.0,Central
2,37,12.0,26500.0,Eastern
2,26,6.0,28500.0,Central
2,28,7.0,33000.0,Central
2,59,29.0,13400.0,Central
2,41,15.0,17000.0,Pacific
2,32,9.0,23000.0,Central
2,40,21.0,44000.0,Mountain
2,37,18.0,15000.0,Central
2,31,12.0,17000.0,Mountain
2,39,19.0,14500.0,Mountain
2,50,28.0,43500.0,Mountain
2,34,11.0,19000.0,Central
2,48,10.0,44200.0,Mountain
2,25,5.0,14500.0,Mountain
2,43,23.0,10500.0,Central
2,49,12.0,30000.0,Eastern
2,32,6.0,11500.0,Mountain
2,47,19.0,11000.0,Central
2,36,17.0,33000.0,Central
2,33,13.0,14000.0,Central
2,40,21.0,19000.0,Mountain
2,36,5.0,21000.0,Pacific
2,35,13.0,31000.0,Eastern
2,36,9.0,12000.0,Mountain
2,51,33.0,20790.0,Central
2,26,8.0,12000.0,Central
2,27,9.0,14125.0,Central
2,56,15.0,40368.0,Mountain
2,51,28.0,39000.0,Pacific
2,36,15.0,23000.0,Central
2,37,13.0,24000.0,Mountain
2,29,11.0,15200.0,Central
2,40,21.0,12000.0,Eastern
2,52,33.0,42500.0,Pacific
2,31,8.0,32000.0,Mountain
2,44,18.0,19000.0,Central
2,27,9.0,20500.0,Mountain
2,30,11.0,31000.0,Central
2,37,17.0,31500.0,Central
2,40,21.0,12300.0,Central
2,56,32.0,30000.0,Central
2,47,28.0,15000.0,Mountain
2,49,25.0,40000.0,Central
2,45,26.0,33000.0,Central
2,26,6.0,40000.0,Central
2,45,23.0,19000.0,Central
2,31,11.0,23000.0,Central
2,36,13.0,30000.0,Eastern
2,31,11.0,48000.0,Eastern
2,37,17.0,45000.0,Mountain
2,35,14.0,19476.0,Pacific
2,41,16.0,49000.0,Mountain
2,43,15.0,26000.0,Central
2,32,9.0,24400.0,Pacific
2,52,19.0,21000.0,Mountain
2,36,12.0,39000.0,Central
2,57,16.0,11000.0,Pacific
2,57,35.0,35000.0,Central
2,36,14.0,10800.0,Central
2,45,20.0,21600.0,Central
2,32,11.0,23360.0,Mountain
2,46,20.0,18000.0,Eastern
2,34,6.0,33600.0,Mountain
2,29,7.0,12000.0,Mountain
2,39,8.0,18000.0,Mountain
2,36,11.0,41000.0,Eastern
2,62,27.0,20111.0,Mountain
2,49,25.0,45000.0,Central
2,56,5.0,20000.0,Mountain
2,53,20.0,35213.0,Mountain
2,46,21.0,34000.0,Central
2,60,28.0,41298.0,Mountain
2,54,28.0,30000.0,Eastern
2,42,24.0,29000.0,Mountain
2,35,17.0,28000.0,Central
2,25,4.0,24700.0,Central
2,48,22.0,11576.0,Central
2,33,14.0,27350.0,Pacific
2,37,15.0,30256.0,Central
2,44,19.0,21000.0,Pacific
2,42,24.0,25700.0,Central
2,44,13.0,19000.0,Central
2,41,18.0,24000.0,Pacific
2,42,23.0,37500.0,Pacific
2,44,23.0,33000.0,Eastern
2,26,5.0,21734.0,Central
2,42,23.0,22000.0,Central
2,39,17.0,33167.0,Central
2,40,19.0,21900.0,Central
2,52,27.0,18000.0,Central
2,55,28.0,13350.0,Central
2,30,12.0,11000.0,Central
2,25,7.0,12000.0,Mountain
2,29,7.0,16000.0,Central
2,28,9.0,15000.0,Central
2,40,19.0,41700.0,Eastern
2,30,10.0,35000.0,Mountain
2,54,36.0,11400.0,Eastern
2,39,21.0,37000.0,Mountain
2,27,5.0,47000.0,Central
2,32,10.0,26000.0,Central
2,48,22.0,44500.0,Central
2,37,15.0,37500.0,Central
2,41,17.0,18000.0,Central
2,38,19.0,42000.0,Eastern
2,31,10.0,45000.0,Mountain
2,25,6.0,18000.0,Eastern
2,45,20.0,29000.0,Central
2,51,28.0,38000.0,Central
2,51,18.0,23500.0,Mountain
2,26,7.0,32500.0,Central
2,57,13.0,19000.0,Central
2,28,9.0,24000.0,Mountain
2,47,21.0,25000.0,Eastern
2,53,32.0,30000.0,Central
2,33,1.0,28000.0,Mountain
2,39,18.0,26000.0,Mountain
2,25,6.0,21000.0,Eastern
2,38,13.0,17800.0,Central
2,29,11.0,10600.0,Mountain
2,34,10.0,17000.0,Central
2,45,16.0,13000.0,Pacific
2,48,18.0,32000.0,Mountain
2,48,21.0,11000.0,Central
2,25,5.0,18000.0,Mountain
2,35,14.0,20174.0,Pacific
2,43,16.0,27000.0,Central
2,55,32.0,32000.0,Central
2,25,7.0,19300.0,Central
2,29,10.0,34000.0,Mountain
2,32,10.0,47000.0,Central
2,63,35.0,18450.0,Pacific
2,49,25.0,32000.0,Central
2,27,8.0,33000.0,Mountain
2,31,7.0,23000.0,Central
2,36,14.0,15000.0,Pacific
2,37,19.0,14000.0,Eastern
2,30,5.0,22000.0,Central
2,29,10.0,35000.0,Mountain
2,26,8.0,15000.0,Mountain
2,26,4.0,25000.0,Central
2,42,18.0,46000.0,Central
2,51,26.0,16749.0,Central
2,61,32.0,26000.0,Pacific
2,36,17.0,34000.0,Mountain
2,33,14.0,27000.0,Central
2,27,9.0,23000.0,Central
2,50,23.0,27876.0,Central
2,43,16.0,45000.0,Central
2,25,3.0,15000.0,Central
2,33,13.0,49504.0,Pacific
2,31,7.0,21000.0,Eastern
2,49,22.0,35000.0,Central
2,25,5.0,11000.0,Mountain
2,31,9.0,18000.0,Eastern
2,40,19.0,19000.0,Central
2,36,9.0,11000.0,Mountain
2,45,21.0,38500.0,Pacific
2,37,19.0,32000.0,Central
2,28,9.0,27000.0,Mountain
2,37,12.0,16000.0,Mountain
2,29,9.0,39083.0,Central
2,45,10.0,22000.0,Central
2,55,28.0,12000.0,Central
2,34,16.0,29000.0,Central
2,34,15.0,22000.0,Central
2,55,34.0,46000.0,Eastern
2,42,13.0,12000.0,Mountain
2,40,22.0,10560.0,Central
2,39,14.0,22000.0,Central
2,41,21.0,47200.0,Central
2,30,6.0,24042.0,Central
2,44,20.0,36432.0,Mountain
2,32,6.0,40400.0,Eastern
2,55,27.0,48500.0,Central
2,48,26.0,48500.0,Central
2,49,25.0,42000.0,Central
2,26,8.0,23000.0,Mountain
2,41,21.0,21000.0,Central
2,28,8.0,19000.0,Central
2,36,17.0,33000.0,Central
2,29,7.0,30000.0,Mountain
2,52,34.0,14000.0,Pacific
2,46,25.0,38000.0,Central
2,35,17.0,17000.0,Mountain
2,61,30.0,18000.0,Pacific
2,26,8.0,12000.0,Pacific
2,25,7.0,37501.0,Central
2,46,22.0,31000.0,Pacific
2,28,7.0,10200.0,Mountain
2,40,21.0,45000.0,Central
2,46,17.0,30000.0,Eastern
2,58,32.0,30000.0,Mountain
2,32,14.0,24000.0,Mountain
2,36,18.0,29000.0,Eastern
2,47,29.0,30000.0,Central
2,30,10.0,10700.0,Central
2,54,18.0,45600.0,Central
2,46,10.0,18500.0,Central
2,55,9.0,13000.0,Central
2,61,34.0,49000.0,Eastern
2,43,20.0,45000.0,Central
2,28,10.0,42000.0,Eastern
2,38,14.0,43248.0,Mountain
2,37,19.0,24000.0,Mountain
2,40,15.0,12000.0,Eastern
2,25,7.0,17000.0,Mountain
2,32,14.0,21000.0,Central
2,29,5.0,24000.0,Mountain
2,33,12.0,27000.0,Mountain
2,26,5.0,21000.0,Central
2,37,13.0,23000.0,Central
2,39,11.0,33623.0,Central
2,31,11.0,33000.0,Central
2,29,10.0,16000.0,Central
2,28,7.0,18000.0,Mountain
2,30,11.0,10700.0,Mountain
2,39,14.0,39000.0,Central
2,43,24.0,29788.0,Pacific
2,45,12.0,32000.0,Central
2,62,33.0,46223.0,Central
2,38,15.0,12000.0,Eastern
2,42,18.0,28170.0,Mountain
2,60,37.0,48000.0,Pacific
2,30,2.0,16392.0,Central
2,34,10.0,25000.0,Mountain
2,25,6.0,13000.0,Eastern
2,31,9.0,38000.0,Eastern
2,48,30.0,19000.0,Central
2,50,25.0,19489.0,Mountain
2,40,22.0,36000.0,Mountain
2,44,20.0,21000.0,Central
2,56,33.0,40000.0,Mountain
2,44,14.0,38000.0,Central
2,29,10.0,40000.0,Eastern
2,27,8.0,28000.0,Eastern
2,29,8.0,35000.0,Eastern
2,25,3.0,20000.0,Mountain
2,49,30.0,19000.0,Mountain
2,41,22.0,24000.0,Pacific
2,31,12.0,18000.0,Central
2,32,5.0,32000.0,Central
2,50,32.0,40000.0,Central
2,36,16.0,40000.0,Central
2,27,5.0,27000.0,Central
2,33,14.0,20000.0,Eastern
2,27,9.0,31000.0,Central
2,60,33.0,20000.0,Mountain
2,43,15.0,35000.0,Central
2,36,17.0,26000.0,Central
2,51,21.0,26520.0,Pacific
2,43,20.0,38324.0,Central
2,30,4.0,12500.0,Central
2,39,20.0,39000.0,Central
2,46,21.0,44000.0,Central
2,56,27.0,26000.0,Mountain
2,32,13.0,42500.0,Central
2,31,11.0,27000.0,Central
2,27,6.0,18000.0,Mountain
2,49,29.0,23000.0,Central
2,35,15.0,28000.0,Mountain
2,39,15.0,34000.0,Central
2,56,32.0,42826.0,Mountain
2,45,14.0,39000.0,Central
2,34,13.0,19000.0,Pacific
2,41,14.0,23598.0,Central
2,47,14.0,45000.0,Central
2,27,9.0,33000.0,Central
2,26,5.0,36500.0,Mountain
2,40,3.0,12000.0,Mountain
2,27,5.0,28000.0,Central
2,44,26.0,26000.0,Central
2,41,16.0,31000.0,Mountain
2,47,27.0,36000.0,Eastern
2,55,31.0,10907.0,Central
2,27,3.0,22621.0,Pacific
2,25,4.0,19500.0,Central
2,43,23.0,39100.0,Central
2,47,20.0,30000.0,Pacific
2,27,9.0,18000.0,Central
2,32,14.0,22000.0,Pacific
2,32,4.0,40000.0,Pacific
2,45,27.0,29000.0,Mountain
2,41,15.0,25587.0,Central
2,44,17.0,36000.0,Central
2,46,19.0,27000.0,Eastern
2,43,13.0,25000.0,Mountain
2,26,8.0,37500.0,Central
2,38,14.0,19000.0,Central
2,36,17.0,17000.0,Central
2,34,10.0,25250.0,Pacific
2,46,23.0,12000.0,Eastern
2,26,8.0,36000.0,Mountain
2,35,17.0,26000.0,Eastern
2,30,10.0,43466.0,Central
2,37,16.0,28000.0,Mountain
2,27,6.0,16000.0,Eastern
2,51,27.0,40000.0,Eastern
2,53,28.0,20150.0,Eastern
2,54,23.0,49000.0,Central
2,38,17.0,17833.0,Central
2,30,7.0,30000.0,Eastern
2,32,14.0,25000.0,Eastern
2,46,17.0,40000.0,Eastern
2,53,17.0,19400.0,Mountain
2,49,25.0,15612.0,Central
2,45,23.0,22000.0,Pacific
2,26,5.0,41000.0,Central
2,50,25.0,32000.0,Pacific
2,48,25.0,35000.0,Mountain
2,36,18.0,18000.0,Central
2,43,12.0,18000.0,Central
2,32,13.0,37000.0,Central
2,41,13.0,30000.0,Mountain
2,26,6.0,11000.0,Eastern
2,39,18.0,34000.0,Pacific
2,36,14.0,36000.0,Central
2,36,18.0,26000.0,Central
2,49,25.0,26500.0,Central
2,39,11.0,22500.0,Central
2,32,14.0,21000.0,Mountain
2,53,28.0,44500.0,Central
2,61,35.0,22200.0,Mountain
2,39,15.0,11000.0,Mountain
2,49,22.0,37133.0,Mountain
2,52,28.0,27000.0,Mountain
2,30,12.0,21000.0,Mountain
2,58,14.0,12000.0,Central
2,43,24.0,32000.0,Eastern
2,52,18.0,27000.0,Central
2,47,23.0,10900.0,Central
2,28,6.0,11613.0,Central
2,37,4.0,12000.0,Central
2,36,18.0,21200.0,Central
2,55,32.0,16312.0,Central
2,45,20.0,26000.0,Central
2,47,16.0,17000.0,Central
2,28,7.0,17000.0,Mountain
2,34,12.0,12000.0,Central
2,43,1.0,25000.0,Mountain
2,60,31.0,17000.0,Central
2,47,19.0,32000.0,Mountain
2,28,3.0,29000.0,Central
2,27,7.0,14000.0,Mountain
2,51,32.0,42179.0,Central
2,57,39.0,11000.0,Eastern
2,37,19.0,17000.0,Central
2,37,8.0,12000.0,Central
2,53,19.0,45000.0,Eastern
2,48,29.0,19500.0,Pacific
2,43,13.0,12000.0,Central
2,29,7.0,40000.0,Mountain
2,51,30.0,37000.0,Eastern
2,48,24.0,24000.0,Mountain
2,50,26.0,44000.0,Eastern
2,38,18.0,34000.0,Central
2,54,21.0,16478.0,Mountain
2,28,10.0,26000.0,Eastern
2,33,10.0,42000.0,Central
2,59,25.0,10500.0,Central
2,37,14.0,24000.0,Mountain
2,26,6.0,11000.0,Central
2,52,18.0,33000.0,Mountain
2,45,26.0,24000.0,Central
2,31,11.0,12000.0,Central
2,35,16.0,21000.0,Eastern
2,45,19.0,26500.0,Central
2,25,7.0,20000.0,Central
2,51,33.0,22000.0,Central
2,49,21.0,30000.0,Eastern
2,34,16.0,27000.0,Central
2,50,27.0,30000.0,Central
2,32,10.0,38000.0,Mountain
2,46,21.0,11000.0,Central
2,48,30.0,14000.0,Central
2,63,40.0,12733.0,Mountain
2,49,30.0,44000.0,Mountain
2,30,11.0,21000.0,Central
2,54,31.0,25000.0,Pacific
2,52,25.0,13500.0,Central
2,44,18.0,32000.0,Mountain
2,43,24.0,14040.0,Central
2,53,23.0,40000.0,Eastern
2,41,20.0,16000.0,Mountain
2,35,14.0,48000.0,Pacific
2,47,24.0,32000.0,Central
2,57,32.0,20693.0,Mountain
2,50,31.0,37311.0,Eastern
2,58,30.0,14375.0,Eastern
2,41,19.0,23000.0,Central
2,55,36.0,29000.0,Central
2,27,4.0,11000.0,Central
2,28,6.0,14000.0,Central
2,50,23.0,28000.0,Central
2,31,12.0,12000.0,Central
2,37,12.0,45000.0,Mountain
2,35,16.0,11000.0,Central
2,46,4.0,11500.0,Mountain
2,27,6.0,17000.0,Central
2,28,7.0,20000.0,Pacific
2,29,6.0,40000.0,Mountain
2,38,20.0,35000.0,Mountain
2,43,17.0,27400.0,Central
2,26,8.0,27000.0,Central
2,25,5.0,46000.0,Central
2,42,24.0,31000.0,Central
2,34,14.0,19000.0,Central
2,58,35.0,45000.0,Central
2,59,32.0,17000.0,Central
2,37,9.0,25000.0,Eastern
2,31,13.0,15000.0,Mountain
2,47,20.0,31500.0,Mountain
2,44,18.0,17000.0,Mountain
2,45,25.0,15000.0,Central
2,38,19.0,29000.0,Central
2,25,5.0,22000.0,Central
2,39,20.0,19500.0,Mountain
2,41,13.0,21000.0,Eastern
2,43,18.0,19200.0,Eastern
2,62,25.0,42000.0,Central
2,47,22.0,32000.0,Central
2,28,9.0,19300.0,Mountain
2,26,6.0,25000.0,Central
2,42,23.0,42000.0,Central
2,58,25.0,41000.0,Central
2,33,5.0,17000.0,Central
2,56,38.0,34000.0,Central
2,26,8.0,13000.0,Eastern
2,44,11.0,30000.0,Pacific
2,29,9.0,17000.0,Pacific
2,44,26.0,28566.0,Pacific
2,25,7.0,12000.0,Central
2,36,6.0,17000.0,Mountain
2,27,4.0,12000.0,Eastern
2,31,13.0,11000.0,Central
2,54,29.0,22000.0,Mountain
2,27,5.0,27000.0,Central
2,43,17.0,23000.0,Mountain
2,38,17.0,15000.0,Mountain
2,34,15.0,12000.0,Central
2,41,23.0,27000.0,Pacific
2,40,21.0,23000.0,Mountain
2,45,27.0,42000.0,Central
2,51,25.0,48000.0,Eastern
2,29,9.0,42000.0,Central
2,26,7.0,25000.0,Mountain
2,25,7.0,12000.0,Mountain
2,58,5.0,15000.0,Pacific
2,47,29.0,39000.0,Eastern
2,36,13.0,35500.0,Central
2,28,4.0,16000.0,Central
2,51,24.0,36000.0,Eastern
2,46,26.0,32000.0,Pacific
2,35,7.0,22000.0,Mountain
2,28,8.0,31100.0,Central
2,29,11.0,36000.0,Mountain
2,45,21.0,23000.0,Central
2,47,23.0,40000.0,Mountain
2,36,18.0,30000.0,Central
2,28,8.0,15000.0,Mountain
2,26,8.0,12596.0,Central
2,40,19.0,12000.0,Mountain
2,59,30.0,42000.0,Pacific
2,59,33.0,21000.0,Mountain
2,26,6.0,24000.0,Eastern
2,27,8.0,23000.0,Mountain
2,38,19.0,25000.0,Central
2,28,6.0,35000.0,Central
2,43,22.0,11065.0,Central
2,28,10.0,14685.0,Eastern
2,34,8.0,10938.0,Central
2,34,15.0,20000.0,Central
2,61,33.0,23000.0,Central
2,41,17.0,18084.0,Eastern
2,39,20.0,46000.0,Central
2,46,19.0,15000.0,Central
2,31,7.0,25000.0,Mountain
2,42,23.0,12000.0,Eastern
2,29,10.0,14000.0,Central
2,45,26.0,32000.0,Central
2,38,18.0,16000.0,Central
2,37,18.0,18300.0,Mountain
2,30,12.0,13000.0,Mountain
2,27,8.0,40000.0,Mountain
2,43,18.0,18000.0,Pacific
2,25,7.0,22000.0,Pacific
2,34,14.0,28000.0,Mountain
2,37,18.0,15000.0,Mountain
2,49,30.0,17000.0,Mountain
2,26,7.0,28000.0,Central
2,33,11.0,12000.0,Central
2,50,23.0,36000.0,Central
2,38,12.0,17592.0,Central
2,32,4.0,20000.0,Central
2,45,25.0,35600.0,Central
2,34,14.0,45000.0,Mountain
2,36,13.0,30000.0,Eastern
2,34,15.0,30850.0,Mountain
2,42,17.0,10200.0,Central
2,38,17.0,13000.0,Pacific
2,36,12.0,18000.0,Central
2,27,8.0,30500.0,Mountain
2,53,25.0,36000.0,Mountain
2,52,17.0,21000.0,Pacific
2,36,14.0,10400.0,Central
2,27,9.0,12000.0,Central
2,25,6.0,35000.0,Mountain
2,35,15.0,28000.0,Pacific
2,29,9.0,42000.0,Central
2,41,14.0,22000.0,Mountain
2,34,13.0,24000.0,Central
2,28,10.0,20000.0,Mountain
2,34,16.0,31000.0,Eastern
2,37,13.0,32000.0,Central
2,37,16.0,33000.0,Central
2,31,12.0,21000.0,Central
2,32,12.0,36000.0,Central
2,38,6.0,29100.0,Central
2,32,13.0,17568.0,Central
2,36,12.0,17900.0,Mountain
2,46,23.0,31967.0,Pacific
2,43,19.0,46417.0,Pacific
2,28,6.0,24000.0,Central
2,28,7.0,31000.0,Pacific
2,33,13.0,18000.0,Central
2,37,18.0,45000.0,Eastern
2,36,11.0,23000.0,Mountain
2,44,25.0,16800.0,Eastern
2,42,23.0,19500.0,Pacific
2,35,15.0,12000.0,Pacific
2,39,15.0,12000.0,Mountain
2,46,28.0,41000.0,Mountain
2,33,11.0,34000.0,Central
2,51,24.0,42000.0,Central
2,41,15.0,14600.0,Pacific
2,38,20.0,41000.0,Central
2,43,20.0,14000.0,Central
2,45,26.0,42000.0,Pacific
2,42,20.0,25000.0,Central
2,36,17.0,25000.0,Central
2,28,9.0,14072.0,Central
2,27,8.0,25000.0,Central
2,63,21.0,10391.0,Central
2,59,34.0,12000.0,Mountain
2,35,15.0,30000.0,Pacific
2,53,17.0,30000.0,Central
2,27,9.0,16000.0,Central
2,46,23.0,32000.0,Mountain
2,26,8.0,43500.0,Mountain
2,40,18.0,34000.0,Mountain
2,56,33.0,41000.0,Mountain
2,35,15.0,32000.0,Central
2,62,21.0,33400.0,Central
2,42,21.0,19500.0,Central
2,45,25.0,43000.0,Mountain
2,33,13.0,27000.0,Central
2,26,7.0,19500.0,Central
2,30,12.0,36244.0,Central
2,57,31.0,24700.0,Mountain
2,58,39.0,21000.0,Central
2,50,16.0,23000.0,Pacific
2,30,12.0,20996.0,Eastern
2,54,13.0,19000.0,Central
2,36,17.0,22000.0,Mountain
2,46,27.0,44000.0,Central
2,58,40.0,38000.0,Pacific
2,63,36.0,43300.0,Central
2,42,20.0,15000.0,Central
2,40,20.0,22238.0,Central
2,40,18.0,18000.0,Mountain
2,38,16.0,21000.0,Pacific
2,28,8.0,48840.0,Central
2,46,21.0,15000.0,Central
2,32,14.0,11100.0,Central
2,29,11.0,19000.0,Central
2,47,4.0,11200.0,Eastern
2,36,16.0,28860.0,Eastern
2,35,16.0,30270.0,Central
2,45,27.0,27000.0,Central
2,35,16.0,17680.0,Central
2,29,8.0,17000.0,Central
2,25,4.0,18900.0,Central
2,58,27.0,26000.0,Central
2,59,35.0,15000.0,Mountain
2,39,6.0,10500.0,Pacific
2,39,16.0,37000.0,Eastern
2,38,19.0,42000.0,Mountain
2,34,15.0,20000.0,Central
2,55,31.0,31000.0,Central
2,44,23.0,24800.0,Central
2,32,14.0,18258.0,Eastern
2,28,9.0,14000.0,Central
2,53,22.0,15000.0,Mountain
2,54,36.0,13000.0,Central
2,55,35.0,30000.0,Mountain
2,61,40.0,12200.0,Eastern
2,39,17.0,19500.0,Central
2,56,27.0,32424.0,Eastern
2,41,15.0,18000.0,Eastern
2,38,18.0,32000.0,Central
2,38,13.0,11804.0,Mountain
2,37,19.0,27000.0,Central
2,37,4.0,24000.0,Mountain
2,37,19.0,32000.0,Pacific
2,52,33.0,26500.0,Central
2,49,29.0,23000.0,Central
2,31,10.0,33000.0,Mountain
2,41,15.0,26000.0,Mountain
2,46,24.0,26300.0,Mountain
2,38,15.0,17500.0,Central
2,26,3.0,24000.0,Eastern
2,33,15.0,18500.0,Mountain
2,33,15.0,35360.0,Mountain
2,35,15.0,27000.0,Central
2,30,11.0,40000.0,Pacific
2,58,39.0,13000.0,Mountain
2,38,19.0,41800.0,Mountain
2,25,7.0,12500.0,Central
2,37,4.0,19500.0,Central
2,43,14.0,23491.0,Eastern
2,38,14.0,46100.0,Central
2,29,8.0,47000.0,Central
2,52,31.0,32200.0,Central
2,52,14.0,28000.0,Mountain
2,46,21.0,16000.0,Central
2,38,13.0,25000.0,Central
2,45,20.0,15000.0,Mountain
2,51,29.0,17941.0,Central
2,45,17.0,49452.0,Pacific
2,28,9.0,19000.0,Mountain
2,54,13.0,25768.0,Mountain
2,33,15.0,15000.0,Central
2,47,28.0,16000.0,Mountain
2,51,25.0,15600.0,Mountain
2,35,15.0,42000.0,Pacific
2,26,8.0,32500.0,Central
2,62,38.0,40000.0,Pacific
2,30,12.0,13000.0,Central
2,34,15.0,26000.0,Eastern
2,53,33.0,21800.0,Central
2,38,5.0,14000.0,Central
2,28,10.0,12000.0,Pacific
2,40,16.0,19000.0,Central
2,38,20.0,45000.0,Pacific
2,30,9.0,42000.0,Central
2,52,17.0,36000.0,Mountain
2,32,9.0,47000.0,Mountain
2,25,7.0,12150.0,Central
2,50,21.0,24000.0,Central
2,37,14.0,40000.0,Eastern
2,45,23.0,11000.0,Pacific
2,41,12.0,12000.0,Eastern
2,25,5.0,26000.0,Central
2,25,4.0,35000.0,Central
2,40,5.0,12300.0,Mountain
2,43,23.0,21000.0,Central
2,33,15.0,11000.0,Central
2,30,12.0,11000.0,Pacific
2,62,38.0,37000.0,Central
2,54,34.0,21000.0,Central
2,44,22.0,20426.0,Pacific
2,28,7.0,19000.0,Central
2,47,28.0,31000.0,Mountain
2,37,18.0,16000.0,Central
2,56,17.0,49800.0,Pacific
2,45,20.0,35500.0,Mountain
2,27,9.0,20000.0,Mountain
2,45,25.0,13000.0,Central
2,63,28.0,23300.0,Pacific
2,28,6.0,27000.0,Central
2,27,9.0,43500.0,Central
2,45,26.0,48000.0,Central
2,28,10.0,20000.0,Central
2,53,15.0,19000.0,Mountain
2,56,13.0,14490.0,Central
2,34,16.0,45000.0,Mountain
2,49,28.0,24000.0,Mountain
2,55,27.0,48000.0,Central
2,35,16.0,17000.0,Mountain
2,34,13.0,24000.0,Pacific
2,63,5.0,15500.0,Central
2,41,20.0,28000.0,Eastern
2,50,25.0,19957.0,Mountain
2,52,24.0,49900.0,Central
2,29,11.0,15000.0,Mountain
2,34,16.0,20000.0,Mountain
2,44,18.0,30000.0,Central
2,39,13.0,22000.0,Central
2,35,12.0,24000.0,Central
2,30,9.0,12000.0,Eastern
2,45,21.0,29000.0,Mountain
2,55,29.0,35000.0,Central
2,60,35.0,25000.0,Mountain
2,26,7.0,18000.0,Central
2,48,29.0,40000.0,Pacific
2,25,6.0,32000.0,Eastern
2,51,27.0,32000.0,Mountain
2,42,18.0,42000.0,Mountain
2,38,4.0,18000.0,Pacific
2,45,22.0,45000.0,Central
2,29,8.0,38000.0,Central
2,42,11.0,35000.0,Mountain
2,40,4.0,19000.0,Mountain
2,59,36.0,42250.0,Mountain
2,37,18.0,24000.0,Eastern
2,30,8.0,34500.0,Central
2,36,18.0,20900.0,Eastern
2,38,12.0,21000.0,Mountain
2,41,20.0,34829.0,Central
2,32,13.0,30000.0,Central
2,43,25.0,14000.0,Central
2,28,9.0,45000.0,Pacific
2,46,26.0,14000.0,Mountain
2,34,9.0,22000.0,Central
2,35,10.0,21000.0,Eastern
2,41,15.0,38000.0,Central
2,57,33.0,36190.0,Eastern
2,51,24.0,44000.0,Mountain
2,44,19.0,43000.0,Pacific
2,34,13.0,22000.0,Central
2,35,13.0,25000.0,Central
2,34,14.0,42000.0,Pacific
2,27,6.0,30000.0,Mountain
2,34,13.0,25000.0,Pacific
2,50,25.0,23800.0,Central
2,46,28.0,17475.0,Central
2,28,10.0,18000.0,Central
2,44,21.0,12600.0,Central
2,39,14.0,24000.0,Mountain
2,41,21.0,44000.0,Mountain
2,49,11.0,12000.0,Central
2,42,18.0,20922.0,Mountain
2,33,12.0,23000.0,Mountain
2,31,10.0,11100.0,Pacific
2,54,36.0,13000.0,Mountain
2,50,31.0,39000.0,Central
2,43,23.0,32000.0,Eastern
2,51,30.0,40000.0,Mountain
2,28,10.0,36300.0,Eastern
2,32,11.0,34800.0,Mountain
2,27,9.0,20000.0,Mountain
2,33,10.0,22000.0,Central
2,44,24.0,15000.0,Mountain
2,44,25.0,19500.0,Central
2,38,2.0,16000.0,Mountain
2,60,42.0,13000.0,Mountain
2,41,22.0,29000.0,Central
2,54,35.0,45000.0,Eastern
2,25,7.0,14000.0,Pacific
2,31,13.0,10800.0,Central
2,37,17.0,45000.0,Central
2,36,18.0,26000.0,Mountain
2,61,38.0,43000.0,Mountain
2,41,21.0,40000.0,Eastern
2,39,11.0,27000.0,Mountain
2,28,10.0,42000.0,Central
2,29,10.0,43309.0,Eastern
2,49,20.0,40000.0,Eastern
2,43,9.0,25000.0,Central
2,37,10.0,22200.0,Central
2,46,28.0,21350.0,Mountain
2,47,19.0,18000.0,Pacific
2,51,30.0,16000.0,Central
2,50,27.0,30000.0,Central
2,47,16.0,12000.0,Eastern
2,31,11.0,30150.0,Central
2,59,36.0,44000.0,Central
2,28,9.0,18000.0,Central
2,45,22.0,20000.0,Pacific
2,50,28.0,25000.0,Eastern
2,61,36.0,38000.0,Eastern
2,45,26.0,29000.0,Central
2,42,23.0,17999.0,Mountain
2,37,13.0,16000.0,Mountain
2,50,19.0,14000.0,Mountain
2,41,17.0,38000.0,Eastern
2,30,3.0,34000.0,Pacific
2,41,16.0,18000.0,Central
2,36,16.0,30000.0,Central
2,34,16.0,48000.0,Pacific
2,26,6.0,35000.0,Central
2,26,8.0,25400.0,Mountain
2,28,8.0,25000.0,Mountain
2,39,20.0,29000.0,Mountain
2,39,16.0,30000.0,Central
2,29,10.0,38000.0,Central
2,44,21.0,34000.0,Pacific
2,39,13.0,42000.0,Mountain
2,29,9.0,29000.0,Central
2,40,20.0,26000.0,Pacific
2,26,5.0,11000.0,Mountain
2,54,30.0,22000.0,Central
2,29,9.0,16000.0,Central
2,42,18.0,12000.0,Central
2,46,28.0,43000.0,Central
2,26,7.0,28000.0,Mountain
2,56,35.0,46000.0,Central
2,40,21.0,42000.0,Eastern
2,37,14.0,35000.0,Central
2,36,17.0,13200.0,Pacific
2,31,13.0,11795.0,Eastern
2,39,17.0,16372.0,Central
2,39,20.0,19500.0,Central
2,25,7.0,25000.0,Mountain
2,43,24.0,48000.0,Mountain
